,TICKER,date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,TB3MS,T10Y2Y,BAA10Y
317,AMZN,2021-03-31,161.11,0.057,44.62,72.563,73.968,73.968,73.968,4.039,23.605,0.0,0.055,0.101,0.058,0.438,0.063,0.099,0.143,0.274,0.132,0.118,0.274,0.183,0.274,0.169,0.093,0.526,0.515,0.485,0.578,0.485,0.022,0.018,0.372,0.173,0.151,0.326,2.681,0.162,0.555,0.385,0.309,0.523,0.29,0.392,1.512,0.94,0.709,0.655,2.439,13.951,13.549,0.67,0.869,1.05,51.691,10.141,1.413,20.511,3.678,2.131,4.133,60.817,0.111,0.028,0.0,-0.164,16.695,0.686,0.0,AMAZON COM INC,11,3,7370,3094.08008,3085256.0,0.012696,504000.0,3062.5,3119.33008,3064.06006,0.005605,0.009508,0.003623,3.0,0.0,1.0,38.0,1559416360.3200002,0.012696025415642742,0.012696,0.03,1.463913043478261,2.1317391304347826
318,AMZN,2021-04-30,180.666,0.057,44.62,81.318,82.893,82.893,82.893,4.53,26.47,0.0,0.055,0.101,0.058,0.438,0.063,0.099,0.143,0.274,0.132,0.118,0.274,0.183,0.274,0.169,0.093,0.526,0.515,0.485,0.578,0.485,0.022,0.018,0.372,0.173,0.151,0.326,2.681,0.162,0.555,0.385,0.309,0.523,0.29,0.392,1.512,0.94,0.709,0.655,2.439,13.951,13.549,0.67,0.869,1.05,51.691,10.141,1.413,20.511,3.678,2.131,4.133,60.817,0.111,0.028,0.0,-0.164,18.722,0.769,0.0,AMAZON COM INC,11,3,7370,3467.41992,6990615.0,-0.001121,504324.0,3462.5,3554.0,3525.12012,-0.008008,-0.00826,-0.007195,3.0,0.0,1.0,38.0,1748703083.7340798,-0.0011206547190428795,-0.001121,0.02,1.471818181818182,1.9723809523809526
319,AMZN,2021-05-31,179.169,0.066,29.753,3.007,3.066,3.067,3.067,3.878,24.184,0.0,0.064,0.131,0.066,0.465,0.074,0.13,0.203,0.341,0.162,0.118,0.341,0.183,0.341,0.203,0.117,0.659,0.517,0.483,0.575,0.483,0.02,0.017,0.359,0.189,0.151,0.332,1.784,0.16,0.526,0.397,0.503,0.614,0.29,0.324,1.483,0.935,0.702,0.644,2.354,17.364,16.83,0.682,0.886,1.092,51.691,9.944,1.415,23.262,3.727,2.453,4.746,41.476,0.11,0.028,0.0,-0.143,15.732,0.027,0.0,AMAZON COM INC,11,3,7370,3223.07007,2321924.0,-0.00218,504324.0,3219.69995,3247.98999,3242.0,0.001006,0.001001,0.000769,3.0,0.0,1.0,38.0,1625471589.98268,-0.0021795046485272307,-0.00218,0.02,1.466,1.9989999999999999
320,AMZN,2021-06-30,191.872,0.066,29.753,3.209,3.272,3.273,3.273,4.153,25.899,0.0,0.064,0.131,0.066,0.465,0.074,0.13,0.203,0.341,0.162,0.118,0.341,0.183,0.341,0.203,0.117,0.659,0.517,0.483,0.575,0.483,0.02,0.017,0.359,0.189,0.151,0.332,1.784,0.16,0.526,0.397,0.503,0.614,0.29,0.324,1.483,0.935,0.702,0.644,2.354,17.364,16.83,0.682,0.886,1.092,51.691,9.944,1.415,23.262,3.727,2.453,4.746,41.476,0.11,0.028,0.0,-0.143,16.848,0.029,0.0,AMAZON COM INC,11,3,7370,3440.15991,2391409.0,-0.002314,506000.0,3435.0,3471.60181,3441.06006,0.00036,0.000284,0.001328,3.0,0.0,1.0,38.0,1740720914.46,-0.002314285456672671,-0.002314,0.04,1.3163636363636364,1.9259090909090908
321,AMZN,2021-07-31,185.755,0.066,29.753,3.104,3.165,3.166,3.166,4.021,25.073,0.0,0.064,0.131,0.066,0.465,0.074,0.13,0.203,0.341,0.162,0.118,0.341,0.183,0.341,0.203,0.117,0.659,0.517,0.483,0.575,0.483,0.02,0.017,0.359,0.189,0.151,0.332,1.784,0.16,0.526,0.397,0.503,0.614,0.29,0.324,1.483,0.935,0.702,0.644,2.354,17.364,16.83,0.682,0.886,1.092,51.691,9.944,1.415,23.262,3.727,2.453,4.746,41.476,0.11,0.028,0.0,-0.143,16.311,0.028,0.0,AMAZON COM INC,11,3,7370,3327.59009,9897618.0,-0.075649,506441.0,3306.97998,3368.13989,3347.94995,-0.005629,-0.005072,-0.005406,3.0,0.0,1.0,38.0,1685228052.76969,-0.07564885776681374,-0.075649,0.05,1.099047619047619,1.926190476190476
322,AMZN,2021-08-31,168.244,0.066,29.475,2.712,2.765,3.024,3.024,3.965,29.63,0.0,0.066,0.133,0.066,0.474,0.076,0.133,0.199,0.333,0.157,0.118,0.333,0.182,0.333,0.195,0.113,0.653,0.52,0.48,0.566,0.48,0.018,0.016,0.355,0.186,0.152,0.334,1.821,0.151,0.517,0.409,0.511,0.514,0.29,0.119,1.434,0.925,0.694,0.636,2.263,18.564,17.451,0.687,0.896,1.101,51.691,9.859,1.378,22.917,3.646,2.336,4.497,38.162,0.111,0.028,0.0,-0.097,15.311,0.041,0.0,AMAZON COM INC,11,3,7370,3470.79004,4349335.0,0.014385,506441.0,3395.59009,3472.58008,3424.80005,-0.001063,0.004912,-0.001349,3.0,0.0,1.0,38.0,1757750378.64764,0.014385200066938664,0.014385,0.05,1.0659090909090911,1.9563636363636363
323,AMZN,2021-09-30,159.415,0.066,29.475,2.567,2.617,2.863,2.863,3.757,28.075,0.0,0.066,0.133,0.066,0.474,0.076,0.133,0.199,0.333,0.157,0.118,0.333,0.182,0.333,0.195,0.113,0.653,0.52,0.48,0.566,0.48,0.018,0.016,0.355,0.186,0.152,0.334,1.821,0.151,0.517,0.409,0.511,0.514,0.29,0.119,1.434,0.925,0.694,0.636,2.263,18.564,17.451,0.687,0.896,1.101,51.691,9.859,1.378,22.917,3.646,2.336,4.497,38.162,0.111,0.028,0.0,-0.097,14.508,0.039,0.0,AMAZON COM INC,11,3,7370,3285.04004,2838738.0,-0.004871,507000.0,3273.98999,3327.8501,3316.0,-0.0095,-0.002315,-0.01191,3.0,0.0,1.0,38.0,1665515300.28,-0.004871098116841721,-0.004871,0.04,1.1338095238095238,1.8552380952380954
324,AMZN,2021-10-31,163.704,0.066,29.475,2.636,2.687,2.939,2.939,3.858,28.831,0.0,0.066,0.133,0.066,0.474,0.076,0.133,0.199,0.333,0.157,0.118,0.333,0.182,0.333,0.195,0.113,0.653,0.52,0.48,0.566,0.48,0.018,0.016,0.355,0.186,0.152,0.334,1.821,0.151,0.517,0.409,0.511,0.514,0.29,0.119,1.434,0.925,0.694,0.636,2.263,18.564,17.451,0.687,0.896,1.101,51.691,9.859,1.378,22.917,3.646,2.336,4.497,38.162,0.111,0.028,0.0,-0.097,14.898,0.04,0.0,AMAZON COM INC,11,3,7370,3372.42993,6440415.0,-0.021511,507148.0,3273.32007,3374.82007,3300.02002,0.000973,-0.001533,0.001949,3.0,0.0,1.0,38.0,1710321094.1396399,-0.021511281794424852,-0.021511,0.05,1.19,1.7705000000000002
325,AMZN,2021-11-30,152.596,0.072,29.499,3.046,3.103,3.431,3.431,3.884,32.532,0.0,0.057,0.131,0.061,0.483,0.068,0.127,0.186,0.266,0.135,0.118,0.266,0.148,0.266,0.166,0.098,0.638,0.518,0.482,0.562,0.482,0.017,0.015,0.343,0.191,0.156,0.339,1.958,0.142,0.506,0.422,0.496,0.452,0.29,-0.042,1.389,0.932,0.688,0.632,2.21,16.085,15.987,0.677,0.893,1.103,51.691,9.296,1.321,22.047,3.56,2.194,4.24,36.678,0.115,0.028,0.0,-0.085,14.752,0.081,0.0,AMAZON COM INC,11,3,7370,3507.07007,3965870.0,-0.015302,507148.0,3492.01001,3585.77002,3563.5,-0.01913,-0.013911,-0.018961,3.0,0.0,1.0,38.0,1778603571.8603601,-0.015302240003381429,-0.015302,0.05,1.0515,1.7235
326,AMZN,2021-12-31,145.611,0.072,29.499,2.896,2.95,3.262,3.262,3.706,31.043,0.0,0.057,0.131,0.061,0.483,0.068,0.127,0.186,0.266,0.135,0.118,0.266,0.148,0.266,0.166,0.098,0.638,0.518,0.482,0.562,0.482,0.017,0.015,0.343,0.191,0.156,0.339,1.958,0.142,0.506,0.422,0.496,0.452,0.29,-0.042,1.389,0.932,0.688,0.632,2.21,16.085,15.987,0.677,0.893,1.103,51.691,9.296,1.321,22.047,3.56,2.194,4.24,36.678,0.115,0.028,0.0,-0.085,14.077,0.077,0.0,AMAZON COM INC,11,3,7370,3334.34009,2415297.0,-0.011429,509000.0,3331.16992,3387.0,3379.12012,-0.002389,-0.00077,-0.002626,3.0,0.0,1.0,38.0,1697179105.8100002,-0.011429308769993596,-0.011429,0.06,0.785,1.8338095238095238
327,AMZN,2022-01-31,130.597,0.072,29.499,2.599,2.647,2.927,2.927,3.324,27.842,0.0,0.057,0.131,0.061,0.483,0.068,0.127,0.186,0.266,0.135,0.118,0.266,0.148,0.266,0.166,0.098,0.638,0.518,0.482,0.562,0.482,0.017,0.015,0.343,0.191,0.156,0.339,1.958,0.142,0.506,0.422,0.496,0.452,0.29,-0.042,1.389,0.932,0.688,0.632,2.21,16.085,15.987,0.677,0.893,1.103,51.691,9.296,1.321,22.047,3.56,2.194,4.24,36.678,0.115,0.028,0.0,-0.085,12.626,0.069,0.0,AMAZON COM INC,11,3,7370,2991.46997,3880821.0,0.038864,508844.0,2886.01001,3007.20996,2895.0,0.022431,0.030493,0.018886,3.0,0.0,1.0,38.0,1522191545.41468,0.03886354431516881,0.038864,0.15,0.7835,1.8210000000000002
328,AMZN,2022-02-28,98.384,0.081,38.389,43.015,43.781,47.389,47.389,3.325,33.719,0.0,0.071,0.102,0.052,0.469,0.081,0.121,0.129,0.288,0.103,0.126,0.288,0.194,0.288,0.124,0.074,0.524,0.53,0.47,0.536,0.47,0.017,0.015,0.341,0.197,0.164,0.332,2.921,0.123,0.504,0.434,0.336,0.326,0.164,-0.318,1.305,0.887,0.671,0.612,2.042,19.443,13.504,0.677,0.913,1.136,51.691,9.12,1.267,20.216,3.416,1.801,3.398,24.325,0.119,0.036,0.0,-0.035,11.3,0.942,0.0,AMAZON COM INC,11,3,7370,3071.26001,2488303.0,-0.001466,508624.0,3017.0,3089.0,3048.5,-0.000365,0.002819,-0.002443,3.0,0.0,1.0,38.0,1562116551.32624,-0.0014663027374198778,-0.001466,0.33,0.49894736842105264,2.033684210526316
329,AMZN,2022-03-31,104.505,0.081,38.389,45.658,46.471,50.3,50.3,3.532,35.817,0.0,0.071,0.102,0.052,0.469,0.081,0.121,0.129,0.288,0.103,0.126,0.288,0.194,0.288,0.124,0.074,0.524,0.53,0.47,0.536,0.47,0.017,0.015,0.341,0.197,0.164,0.332,2.921,0.123,0.504,0.434,0.336,0.326,0.164,-0.318,1.305,0.887,0.671,0.612,2.042,19.443,13.504,0.677,0.913,1.136,51.691,9.12,1.267,20.216,3.416,1.801,3.398,24.325,0.119,0.036,0.0,-0.035,12.003,0.999,0.0,AMAZON COM INC,11,3,7370,3259.94995,2968918.0,-0.019865,509000.0,3259.07007,3329.8999,3328.89502,-0.014539,-0.009262,-0.015653,3.0,0.0,1.0,38.0,1659314524.5500002,-0.019864603821596938,-0.019865,0.44,0.21826086956521737,2.166086956521739
330,AMZN,2022-04-30,79.639,0.081,38.389,34.813,35.433,38.353,38.353,2.691,27.295,0.0,0.071,0.102,0.052,0.469,0.081,0.121,0.129,0.288,0.103,0.126,0.288,0.194,0.288,0.124,0.074,0.524,0.53,0.47,0.536,0.47,0.017,0.015,0.341,0.197,0.164,0.332,2.921,0.123,0.504,0.434,0.336,0.326,0.164,-0.318,1.305,0.887,0.671,0.612,2.042,19.443,13.504,0.677,0.913,1.136,51.691,9.12,1.267,20.216,3.416,1.801,3.398,24.325,0.119,0.036,0.0,-0.035,9.147,0.762,0.0,AMAZON COM INC,11,3,7370,2485.62988,13534602.0,-0.140494,508720.0,2432.5,2615.21997,2596.97998,-0.033543,-0.017716,-0.036285,3.0,0.0,1.0,38.0,1264489632.5536,-0.14049443099750336,-0.140494,0.76,0.20950000000000002,1.9114999999999998
331,AMZN,2022-05-31,86.455,0.081,32.684,2.693,2.749,2.902,2.902,2.56,31.102,0.0,0.045,0.117,0.042,0.497,0.047,0.12,0.151,0.18,0.081,0.126,0.18,0.102,0.18,0.098,0.061,0.603,0.518,0.482,0.561,0.482,0.016,0.014,0.312,0.212,0.168,0.35,2.46,0.141,0.491,0.443,0.427,0.3,0.164,-0.626,1.305,0.931,0.678,0.622,2.101,12.378,10.604,0.635,0.865,1.098,51.691,7.897,1.214,19.823,3.534,1.949,3.765,37.269,0.122,0.036,0.0,-0.047,9.127,0.074,0.0,AMAZON COM INC,11,3,7370,2404.18994,7180764.0,0.04397,508720.0,2313.5,2439.88989,2325.6001,-0.006957,-0.004159,-0.006274,3.0,0.0,1.0,38.0,1223059506.2768002,0.04397007858593449,0.04397,0.98,0.2814285714285714,2.218571428571429
332,AMZN,2022-06-30,76.451,0.081,32.684,2.38,2.429,2.564,2.564,2.264,27.503,0.0,0.045,0.117,0.042,0.497,0.047,0.12,0.151,0.18,0.081,0.126,0.18,0.102,0.18,0.098,0.061,0.603,0.518,0.482,0.561,0.482,0.016,0.014,0.312,0.212,0.168,0.35,2.46,0.141,0.491,0.443,0.427,0.3,0.164,-0.626,1.305,0.931,0.678,0.622,2.101,12.378,10.604,0.635,0.865,1.098,51.691,7.897,1.214,19.823,3.534,1.949,3.765,37.269,0.122,0.036,0.0,-0.047,8.071,0.066,0.0,AMAZON COM INC,11,3,7370,106.21,97565360.0,-0.024881,10183000.0,102.52,108.18,108.11,-0.008945,-0.006289,-0.008759,3.0,0.0,1.0,38.0,1081536430.0,-0.024880646345942004,-0.024881,1.49,0.14523809523809525,2.124285714285714
333,AMZN,2022-07-31,97.182,0.081,32.684,3.024,3.086,3.257,3.257,2.878,34.961,0.0,0.045,0.117,0.042,0.497,0.047,0.12,0.151,0.18,0.081,0.126,0.18,0.102,0.18,0.098,0.061,0.603,0.518,0.482,0.561,0.482,0.016,0.014,0.312,0.212,0.168,0.35,2.46,0.141,0.491,0.443,0.427,0.3,0.164,-0.626,1.305,0.931,0.678,0.622,2.101,12.378,10.604,0.635,0.865,1.098,51.691,7.897,1.214,19.823,3.534,1.949,3.765,37.269,0.122,0.036,0.0,-0.047,10.26,0.083,0.0,AMAZON COM INC,11,3,7370,134.95,148920396.0,0.103615,10187555.0,132.41,137.64999,134.89999,0.013414,0.005708,0.014208,3.0,0.0,1.0,38.0,1374810547.25,0.10361465489041533,0.103615,2.23,-0.13999999999999999,2.3175
334,AMZN,2022-08-31,88.27,0.121,31.346,111.007,113.848,113.848,113.848,2.658,36.304,0.0,0.024,0.11,0.032,0.504,0.023,0.101,0.135,0.091,0.059,0.126,0.091,0.056,0.091,0.072,0.045,0.6,0.515,0.485,0.57,0.485,0.016,0.014,0.273,0.239,0.182,0.355,2.723,0.15,0.492,0.445,0.39,0.261,0.164,-0.837,1.271,0.942,0.679,0.624,2.116,6.715,7.706,0.555,0.791,1.04,51.691,7.098,1.19,18.859,3.519,1.909,3.708,90.003,0.129,0.036,0.0,-0.06,9.828,11.224,0.0,AMAZON COM INC,11,3,7370,126.77,53595757.0,-0.015226,10187555.0,126.74,130.59,129.45,-0.007189,-0.002479,-0.007817,3.0,0.0,1.0,38.0,1291476347.35,-0.015225666122892778,-0.015226,2.63,-0.3521739130434782,2.254782608695652
335,AMZN,2022-09-30,78.762,0.121,31.346,98.949,101.482,101.482,101.482,2.372,32.394,0.0,0.024,0.11,0.032,0.504,0.023,0.101,0.135,0.091,0.059,0.126,0.091,0.056,0.091,0.072,0.045,0.6,0.515,0.485,0.57,0.485,0.016,0.014,0.273,0.239,0.182,0.355,2.723,0.15,0.492,0.445,0.39,0.261,0.164,-0.837,1.271,0.942,0.679,0.624,2.116,6.715,7.706,0.555,0.791,1.04,51.691,7.098,1.19,18.859,3.519,1.909,3.708,90.003,0.129,0.036,0.0,-0.06,8.77,10.005,0.0,AMAZON COM INC,11,3,7370,113.0,59353538.0,-0.015679,10198000.0,112.84,116.92,114.075,-0.012297,-0.004068,-0.015067,3.0,0.0,1.0,38.0,1152374000.0,-0.015679442508710784,-0.015679,3.13,-0.3376190476190476,2.1747619047619047
336,AMZN,2022-10-31,71.427,0.121,31.346,89.702,91.998,91.998,91.998,2.151,29.377,0.0,0.024,0.11,0.032,0.504,0.023,0.101,0.135,0.091,0.059,0.126,0.091,0.056,0.091,0.072,0.045,0.6,0.515,0.485,0.57,0.485,0.016,0.014,0.273,0.239,0.182,0.355,2.723,0.15,0.492,0.445,0.39,0.261,0.164,-0.837,1.271,0.942,0.679,0.624,2.116,6.715,7.706,0.555,0.791,1.04,51.691,7.098,1.19,18.859,3.519,1.909,3.708,90.003,0.129,0.036,0.0,-0.06,7.953,9.07,0.0,AMAZON COM INC,11,3,7370,102.44,100116646.0,-0.00938,10201654.0,100.74,104.87,103.56,-0.005972,-0.002005,-0.007454,3.0,0.0,1.0,38.0,1045057435.76,-0.009380137317474113,-0.00938,3.72,-0.3915,2.277
337,AMZN,2022-11-30,65.219,0.119,29.493,84.647,86.389,87.964,87.964,1.961,24.83,0.0,0.023,0.105,0.027,0.508,0.02,0.1,0.129,0.086,0.049,0.126,0.086,0.053,0.086,0.06,0.037,0.608,0.515,0.485,0.579,0.485,0.017,0.014,0.248,0.252,0.196,0.362,2.891,0.162,0.494,0.447,0.374,0.282,0.164,-0.664,1.248,0.941,0.678,0.623,2.103,6.254,6.264,0.503,0.745,0.997,51.691,6.98,1.196,18.328,3.532,1.913,3.712,24.325,0.135,0.036,0.0,-0.069,7.163,28.534,0.0,AMAZON COM INC,11,3,7370,96.54,102642430.0,0.044579,10201654.0,91.525,96.54,92.47,0.029413,0.02056,0.030948,3.0,0.0,1.0,38.0,984867677.1600001,0.044579095433888716,0.044579,4.15,-0.6125,2.1745
338,AMZN,2022-12-31,56.972,0.119,29.493,73.652,75.168,76.538,76.538,1.713,21.69,0.0,0.023,0.105,0.027,0.508,0.02,0.1,0.129,0.086,0.049,0.126,0.086,0.053,0.086,0.06,0.037,0.608,0.515,0.485,0.579,0.485,0.017,0.014,0.248,0.252,0.196,0.362,2.891,0.162,0.494,0.447,0.374,0.282,0.164,-0.664,1.248,0.941,0.678,0.623,2.103,6.254,6.264,0.503,0.745,0.997,51.691,6.98,1.196,18.328,3.532,1.913,3.712,24.325,0.135,0.036,0.0,-0.069,6.257,28.785,0.0,AMAZON COM INC,11,3,7370,84.0,62295950.0,-0.002138,10242000.0,82.47,84.05,83.12,-0.002451,0.003808,-0.002541,3.0,0.0,1.0,38.0,860328000.0,-0.002138275124732747,-0.002138,4.25,-0.6723809523809524,1.9776190476190476
339,AMZN,2023-01-31,69.982,0.119,29.493,90.425,92.286,93.968,93.968,2.104,26.643,0.0,0.023,0.105,0.027,0.508,0.02,0.1,0.129,0.086,0.049,0.126,0.086,0.053,0.086,0.06,0.037,0.608,0.515,0.485,0.579,0.485,0.017,0.014,0.248,0.252,0.196,0.362,2.891,0.162,0.494,0.447,0.374,0.282,0.164,-0.664,1.248,0.941,0.678,0.623,2.103,6.254,6.264,0.503,0.745,0.997,51.691,6.98,1.196,18.328,3.532,1.913,3.712,24.325,0.135,0.036,0.0,-0.069,7.686,33.808,0.0,AMAZON COM INC,11,3,7370,103.13,66425681.0,0.025659,10247260.0,101.14,103.3484,101.155,0.01555,0.016344,0.014642,3.0,0.0,1.0,38.0,1056799923.8,0.025658876181004375,0.025659,4.54,-0.6759999999999999,1.9705
340,AMZN,2023-02-28,65.609,0.17,26.805,-220.0,-221.0,-325.0,-325.0,1.88,20.667,-4.48110058519588,-0.005,0.075,0.025,0.487,-0.012,0.044,0.087,-0.019,0.043,1.471936424238891,-0.019,-0.001,-0.019,0.054,0.033,0.541,0.499,0.501,0.58,0.501,0.018,0.015,0.222,0.228,0.237,0.367,4.421,0.136,0.491,0.464,0.247,0.301,0.148,-0.361,1.252,1.005,0.684,0.631,2.168,-0.15,5.453,0.453,0.729,0.945,51.691,8.093,1.164,16.769,3.356,1.755,3.519,36.678,0.142,0.04,0.0,-0.112,6.616,-6.373,0.0,AMAZON COM INC,11,3,7370,94.23,43910219.0,0.005013,10253774.0,92.92,94.69,93.14,-0.002576,0.000582,-0.003036,3.0,0.0,1.0,38.0,966213124.0200001,0.005012798634812299,0.005013,4.65,-0.7868421052631579,1.8473684210526315
341,AMZN,2023-03-31,71.947,0.17,26.805,-205.5,-206.2,-269.59,-269.59,2.061,22.663,-3.5513901221838164,-0.005,0.075,0.025,0.487,-0.012,0.044,0.087,-0.019,0.043,1.2786141429045919,-0.019,-0.001,-0.019,0.054,0.033,0.541,0.499,0.501,0.58,0.501,0.018,0.015,0.222,0.228,0.237,0.367,4.421,0.136,0.491,0.464,0.247,0.301,0.148,-0.361,1.252,1.005,0.684,0.631,2.168,-0.15,5.453,0.453,0.729,0.945,51.691,8.093,1.164,16.769,3.356,1.755,3.519,36.678,0.142,0.04,0.0,-0.112,7.255,-5.025,0.0,AMAZON COM INC,11,3,7370,103.29,56614934.0,0.012647,10258000.0,101.95,103.49,102.16,0.014614,0.011948,0.014437,3.0,0.0,1.0,38.0,1059548820.0000001,0.012647058823529456,0.012647,4.69,-0.6395652173913043,2.051304347826087
342,AMZN,2023-04-30,73.468,0.17,26.805,-199.56,-201.38,-275.38,-275.38,2.105,23.142,-3.6973190969608325,-0.005,0.075,0.025,0.487,-0.012,0.044,0.087,-0.019,0.043,1.3100925484899948,-0.019,-0.001,-0.019,0.054,0.033,0.541,0.499,0.501,0.58,0.501,0.018,0.015,0.222,0.228,0.237,0.367,4.421,0.136,0.491,0.464,0.247,0.301,0.148,-0.361,1.252,1.005,0.684,0.631,2.168,-0.15,5.453,0.453,0.729,0.945,51.691,8.093,1.164,16.769,3.356,1.755,3.519,30.5015,0.142,0.04,0.0,-0.112,7.408,-4.19,0.0,AMAZON COM INC,11,3,7370,105.45,130342271.0,-0.039792,10260354.0,104.33,109.48,107.73,0.008072,0.010419,0.008253,3.0,0.0,1.0,38.0,1081954329.3,-0.03979238754325254,-0.039792,4.92,-0.5559999999999999,2.0694736842105264
343,AMZN,2023-05-31,83.419,0.146,20.597,223.296,223.296,253.5,236.5,2.357,22.772,0.0,0.008,0.111,0.028,0.531,0.007,0.092,0.136,0.031,0.049,-0.37803281678566025,0.031,0.026,0.031,0.063,0.039,0.628,0.504,0.496,0.585,0.496,0.019,0.016,0.211,0.26,0.223,0.372,2.828,0.151,0.484,0.465,0.401,0.372,0.148,-0.158,1.226,0.985,0.679,0.624,2.117,2.58,5.368,0.437,0.695,0.939,51.691,6.916,1.183,17.182,3.439,1.857,3.687,24.325,0.15,0.04,0.0,-0.114,8.006,27.848,0.0,AMAZON COM INC,11,3,7370,120.58,72712346.0,-0.008877,10260354.0,119.17,122.04,121.45,-0.005725,-0.005191,-0.006109,3.0,0.0,1.0,38.0,1237193485.32,-0.008877198750616433,-0.008877,5.14,-0.5581818181818181,2.192727272727273
344,AMZN,2023-06-30,90.648,0.146,20.597,241.407,241.407,286.719,269.559,2.561,24.745,0.0,0.008,0.111,0.028,0.531,0.007,0.092,0.136,0.031,0.049,-0.37124445470180734,0.031,0.026,0.031,0.063,0.039,0.628,0.504,0.496,0.585,0.496,0.019,0.016,0.211,0.26,0.223,0.372,2.828,0.151,0.484,0.465,0.401,0.372,0.148,-0.158,1.226,0.985,0.679,0.624,2.117,2.58,5.368,0.437,0.695,0.939,51.691,6.916,1.183,17.182,3.439,1.857,3.687,30.796999999999997,0.15,0.04,0.0,-0.114,8.7,30.107,0.0,AMAZON COM INC,11,3,7370,130.36,54281846.0,0.019234,10313000.0,128.95,131.245,129.47,0.011089,0.005604,0.012269,3.0,0.0,1.0,38.0,1344402680.0000002,0.019233776387802992,0.019234,5.16,-0.8914285714285713,2.0061904761904765
345,AMZN,2023-07-31,93.0,0.146,20.597,247.556,247.556,297.449,271.25,2.628,25.387,0.0,0.008,0.111,0.028,0.531,0.007,0.092,0.136,0.031,0.049,-0.37139636936187215,0.031,0.026,0.031,0.063,0.039,0.628,0.504,0.496,0.585,0.496,0.019,0.016,0.211,0.26,0.223,0.372,2.828,0.151,0.484,0.465,0.401,0.372,0.148,-0.158,1.226,0.985,0.679,0.624,2.117,2.58,5.368,0.437,0.695,0.939,51.691,6.916,1.183,17.182,3.439,1.857,3.687,37.269,0.15,0.04,0.0,-0.114,8.926,30.874,0.0,AMAZON COM INC,11,3,7370,133.67999,41870015.0,0.011119,10317751.0,132.38,133.87,133.2,0.003173,0.008267,0.001469,3.0,0.0,1.0,38.0,1379276850.50249,0.011118522720027002,0.011119,5.25,-0.9289999999999999,1.842
346,AMZN,2023-08-31,93.861,0.125,19.644,98.579,100.007,109.532,109.532,2.647,23.026,0.0,0.024,0.12,0.035,0.54,0.025,0.109,0.146,0.092,0.062,-0.2880944581539563,0.092,0.057,0.092,0.08,0.05,0.634,0.513,0.487,0.567,0.487,0.021,0.018,0.211,0.254,0.233,0.366,2.588,0.141,0.482,0.469,0.438,0.418,0.148,0.052,1.208,0.948,0.669,0.611,2.021,5.395,6.392,0.437,0.7,0.938,51.691,7.024,1.174,16.645,3.465,1.821,3.548,37.269,0.154,0.04,0.0,-0.108,8.446,9.225,0.0,AMAZON COM INC,11,3,7370,138.00999,58800636.0,0.021766,10317751.0,135.0,138.7885,135.06,-0.001065,-0.001883,-0.001597,3.0,0.0,1.0,38.0,1423952712.33249,0.02176634176602188,0.021766,5.3,-0.7339130434782608,1.8495652173913044
347,AMZN,2023-09-30,86.557,0.125,19.644,90.8,92.116,100.889,100.889,2.441,21.234,0.0,0.024,0.12,0.035,0.54,0.025,0.109,0.146,0.092,0.062,-0.2813091159976949,0.092,0.057,0.092,0.08,0.05,0.634,0.513,0.487,0.567,0.487,0.021,0.018,0.211,0.254,0.233,0.366,2.588,0.141,0.482,0.469,0.438,0.418,0.148,0.052,1.208,0.948,0.669,0.611,2.021,5.395,6.392,0.437,0.7,0.938,51.691,7.024,1.174,16.645,3.465,1.821,3.548,37.269,0.154,0.04,0.0,-0.108,7.788,8.497,0.0,AMAZON COM INC,11,3,7370,127.12,62301042.0,0.009049,10330000.0,126.32,129.14999,128.2,-0.002634,0.000677,-0.002709,3.0,0.0,1.0,38.0,1313149600.0,0.009049055405619955,0.009049,5.32,-0.643,1.777
